Row.names,ensembl_gene_id,logFC,p-value
4894,14401,0.010927462,0.951771374
4895,14402,-0.025448461,0.900310627
4896,14403,0.001249806,0.993333951
4897,14404,-0.077931441,0.710030798
4898,14405,-0.029849994,0.869965245
4899,14406,-0.219998007,0.142469343
4900,14407,-0.038674962,0.832560095
4901,14408,0.13785175,0.489883772
4902,14409,0.010931117,0.930139099
4903,1441,-0.062945432,0.746953851
4904,14410,-0.017194714,0.913771924
4905,14411,-0.045885963,0.773908096
4906,14412,-0.061733981,0.695005572
4907,14413,-0.030865399,0.870345721
4908,14414,-0.008398169,0.965498761
4909,14415,-0.030646694,0.858918944
4910,14416,0.030222274,0.88434925
4911,14417,-0.03808263,0.841959642
4912,14418,-0.007090951,0.968691452
4913,14419,-0.027247484,0.825464719
4914,1442,-0.016902211,0.925853702
4915,14420,-0.033538924,0.825946087
4916,14421,0.072167048,0.70897977
4917,14422,-0.109023323,0.489555798
4918,14423,-0.035190118,0.827421032
4919,14424,-0.053066652,0.714436217
4920,14425,0.11172952,0.637799225
4921,14426,-0.090087533,0.609404495
4922,14427,-0.061319176,0.726668803
4923,14428,-0.047682398,0.81192756
4924,14429,-0.012972386,0.897662153
4925,1443,-0.031696385,0.836470963
4926,14430,-0.02308943,0.898877615
4927,14431,0.01206893,0.941190857
4928,14432,-0.024725163,0.854184994
4929,14433,-0.056208813,0.766616827
4930,14434,0.008480421,0.964631335
4931,14435,-0.019324314,0.944152127
4932,14436,0.119302287,0.54445504
4933,14437,-0.112560766,0.499744073
4934,14438,0.016414786,0.932089957
4935,14439,-0.023907782,0.850261583
4936,1444,-0.062528863,0.749985942
4937,14440,-0.00941185,0.957941576
4938,14441,-0.041397545,0.827750623
4939,14442,0.045742112,0.774546199
4940,14443,-0.035904939,0.81567233
4941,14444,-0.013023186,0.947138886
4942,14445,0.049908988,0.762921359
4943,14446,-0.020979497,0.919614687
4944,14447,-0.048389367,0.768090859
4945,14448,0.04314813,0.788479649
4946,14449,-0.017120738,0.865937658
4947,1445,-0.005834482,0.97334779
4948,14450,-0.039473885,0.834468639
4949,14451,-0.056666617,0.7765693
4950,14452,-0.089897858,0.588053193
4951,14453,-0.068793225,0.697730991
4952,14454,-0.040956477,0.775773885
4953,14455,0.005366519,0.966009869
4954,14456,-0.034759001,0.853725679
4955,14457,-0.035286046,0.84513617
4956,14458,0.103315865,0.619704231
4957,14459,-0.041382073,0.765069152
4958,1446,-0.027564858,0.895955802
4959,14460,0.067137689,0.737695033
4960,14461,0.089192059,0.61797357
4961,14462,-0.037106363,0.83876177
4962,14463,-0.04096768,0.844419419
4963,14464,0.116830077,0.163190635
4964,14465,0.056209932,0.746923884
4965,14466,-0.039148769,0.805848047
4966,14467,-0.084450679,0.636474619
4967,14468,0.004341104,0.983057091
4968,14469,-0.021629367,0.860079143
4969,1447,0.052963074,0.705177414
4970,14470,0.017243118,0.928883589
4971,14471,-0.024608643,0.876701107
4972,14472,-0.049416481,0.713483828
4973,14473,-0.067107533,0.64671616
4974,14474,-0.052556939,0.748983728
4975,14475,0.057675292,0.796015784
4976,14476,-0.051316476,0.767143896
4977,14477,0.027144864,0.896006829
4978,14478,-0.063435425,0.747633432
4979,14479,-0.031904629,0.722675955
4980,1448,0.032325041,0.816429132
4981,14480,-0.029182758,0.864747175
4982,14481,0.050031694,0.706128682
4983,14482,0.013640171,0.940970106
4984,14483,0.099014247,0.220853449
4985,14484,-0.000734044,0.997320289
4986,14485,-0.039290487,0.824905845
4987,14486,0.005363554,0.978157057
4988,14487,-0.024700454,0.88509049
4989,14488,-0.037004865,0.785723454
4990,14489,-0.018039529,0.875016868
4991,1449,-0.119262417,0.427582377
4992,14490,-0.038796991,0.838505477
4993,14491,-0.048906556,0.781432244
4994,14492,0.001028923,0.996163548
4995,14493,0.020835771,0.879231229
4996,14494,-0.007818349,0.963273687
4997,14495,0.035713858,0.858699894
4998,14496,-0.074814635,0.663718558
4999,14497,0.076900793,0.752416206
5000,14498,-0.031906623,0.817357792
5001,14499,-0.027604555,0.784251215
5002,145,-0.036723684,0.753176048
5003,1450,-0.012050989,0.935704302
5004,14500,-0.037210314,0.796452286
5005,14501,-0.021312969,0.905265727
5006,14502,-0.028769291,0.856589152
5007,14503,0.048013036,0.770540048
5008,14504,-0.069918311,0.693575869
5009,14505,-0.071201631,0.755201896
5010,14506,0.061804688,0.69472582
5011,14507,0.014515754,0.942960728
5012,14508,-0.030771851,0.818822026
5013,14509,-0.046808992,0.570826233
5014,1451,0.026160743,0.898238656
5015,14510,-0.051436062,0.772425514
5016,14511,-0.096259622,0.631395028
5017,14512,-0.02737659,0.882121244
5018,14513,-0.034528634,0.857996697
5019,14514,0.030695673,0.859927005
5020,14515,-0.017898928,0.92814863
5021,14516,0.015747683,0.934421171
5022,14517,-0.046320221,0.803940127
5023,14518,-0.029060741,0.874217627
5024,14519,-0.02671083,0.802318629
5025,1452,-0.036816564,0.910556824
5026,14520,-0.009464089,0.95181452
5027,14521,-0.0152322,0.938850652
5028,14522,0.037948911,0.783590562
5029,14523,-0.046455735,0.802871429
5030,14524,-0.01728467,0.931614082
5031,14525,-0.021880357,0.909311703
5032,14526,-0.038213345,0.812595099
5033,14527,-0.003069591,0.986215521
5034,14528,-0.057498865,0.742375037
5035,14529,-0.044540339,0.665746633
5036,1453,0.008377245,0.966173043
5037,14530,-0.063180121,0.740563394
5038,14531,-0.036660466,0.854346076
5039,14532,-0.022246918,0.894247746
5040,14533,0.08087185,0.648799693
5041,14534,-0.103823578,0.562072
5042,14535,0.004226034,0.981228294
5043,14536,-0.015999958,0.92684434
5044,14537,0.143291394,0.51876428
5045,14538,-0.0098889,0.94975817
5046,14539,-0.057411852,0.508865647
5047,1454,-0.026326619,0.859325047
5048,14540,-0.072882424,0.685058751
5049,14541,-0.003154314,0.989659956
5050,14542,0.033390538,0.864957851
5051,14543,-0.035100628,0.856681836
5052,14544,-0.004026472,0.98356311
5053,14545,-0.005443331,0.974967308
5054,14546,0.088666848,0.582576207
5055,14547,-0.029729491,0.833485338
5056,14548,-0.033107319,0.826246929
5057,14549,-0.021186318,0.816109958
5058,1455,0.026043457,0.870607231
5059,14550,-0.038434225,0.845338529
5060,14551,-0.090930046,0.619551216
5061,14552,-0.107377407,0.598426828
5062,14553,-0.00539244,0.976891234
5063,14554,-0.022352951,0.915343862
5064,14555,0.004171643,0.975835536
5065,14556,0.029281978,0.888770052
5066,14557,-0.037681064,0.803774389
5067,14558,-0.025549171,0.891264573
5068,14559,-0.023121743,0.858209126
5069,1456,-0.013897503,0.945207524
5070,14560,-0.058487729,0.721154196
5071,14561,-0.029430817,0.854775319
5072,14562,-0.048781994,0.804395432
5073,14563,-0.042452232,0.841456218
5074,14564,0.00405167,0.982967559
5075,14565,0.036001273,0.862945248
5076,14566,-0.046825841,0.782965704
5077,14567,-0.076449806,0.702667451
5078,14568,-0.030881273,0.881205807
5079,14569,-0.033571849,0.793501995
5080,1457,0.003506014,0.987214859
5081,14570,-0.033554127,0.855667641
5082,14571,0.081607927,0.683637028
5083,14572,0.045354253,0.839815669
5084,14573,-0.104350595,0.54318673
5085,14574,0.000202145,0.999069728
5086,14575,0.054690713,0.800381774
5087,14576,-0.142372166,0.439358263
5088,14577,0.052063266,0.515980648
5089,14578,-0.009514672,0.959924031
5090,14579,-0.023550761,0.836066145
5091,1458,-0.041127038,0.760467941
5092,14580,-0.00255853,0.986944047
5093,14581,-0.071639235,0.706973604
5094,14582,0.018548567,0.88330394
5095,14583,0.004663928,0.97810002
5096,14584,0.112729778,0.16442456
5097,14585,-0.02404335,0.889038192
5098,14586,-0.141898592,0.450633998
5099,14587,-0.026825984,0.882334234
5100,14588,-0.062494058,0.753654257
5101,14589,-0.049221462,0.699288086
5102,1459,-0.012169835,0.937915313
5103,14590,-0.000625483,0.996436465
5104,14591,-0.014375632,0.948627341
5105,14592,0.024782694,0.880558263
5106,14593,-0.016772502,0.915221114
5107,14594,0.005286203,0.975195178
5108,14595,0.11591988,0.158214627
5109,14596,-0.024880327,0.895060286
5110,14597,0.116636458,0.496532305
5111,14598,0.045174272,0.836651744
5112,14599,-0.037675707,0.728682503
5113,146,-0.01392591,0.871923766
5114,1460,-0.085482845,0.676496484
5115,14600,0.137714441,0.106237958
5116,14601,-0.036548743,0.787217913
5117,14602,0.084291032,0.669409179
5118,14603,-0.074488859,0.702196072
5119,14604,-0.036174549,0.808561605
5120,14605,-0.043965586,0.823579493
5121,14606,1.93E-05,0.999926344
5122,14607,-0.036429209,0.848313755
5123,14608,0.01141871,0.956952598
5124,14609,-0.044249155,0.650026937
5125,1461,-0.062502774,0.741955555
5126,14610,0.04392554,0.740654524
5127,14611,-0.083331611,0.628531965
5128,14612,-0.00047741,0.997601555
5129,14613,-0.026815319,0.907376215
5130,14614,-0.125751442,0.592072386
5131,14615,-0.033710607,0.836747837
5132,14616,0.038501518,0.802092464
5133,14617,0.016440691,0.931159924
5134,14618,-0.044650385,0.813816917
5135,14619,-0.018542137,0.87798217
5136,1462,-0.050340663,0.788433829
5137,14620,-0.054186074,0.796451301
5138,14621,0.007768598,0.963993427
5139,14622,-0.091708531,0.59497329
5140,14623,-0.046175903,0.814409444
5141,14624,0.003770235,0.983684702
5142,14625,0.03406834,0.883740381
5143,14626,0.125498071,0.513794188
5144,14627,0.029477362,0.880697976
5145,14628,0.000205035,0.999204949
5146,14629,-0.024530904,0.851053588
5147,1463,-0.091724148,0.50295259
5148,14630,-0.01866879,0.92285439
5149,14631,-0.090308135,0.616176767
5150,14632,0.1121813,0.566321906
5151,14633,0.026005192,0.876136398
5152,14634,0.050682539,0.781712883
5153,14635,-0.056144045,0.719572095
5154,14636,-0.024095843,0.870031001
5155,14637,-0.044516472,0.809453599
5156,14638,-0.069514196,0.684070975
5157,14639,-0.022975199,0.819083035
5158,1464,-0.00064167,0.997413122
5159,14640,0.065119854,0.716288882
5160,14641,-0.026300069,0.880080105
5161,14642,0.041724819,0.83369214
5162,14643,0.010476402,0.960064739
5163,14644,-0.025453247,0.878377394
5164,14645,-0.056096831,0.802503358
5165,14646,-0.03502394,0.814765272
5166,14647,-0.058131763,0.758317976
5167,14648,0.071698836,0.685204955
5168,14649,0.004796799,0.963265602
5169,1465,-0.044293195,0.813078557
5170,14650,-0.048196592,0.756018674
5171,14651,-0.03695446,0.78673687
5172,14652,-0.022184946,0.906382391
5173,14653,-0.012584838,0.946852436
5174,14654,-0.032548798,0.875932121
5175,14655,-0.003904545,0.985192843
5176,14656,-0.034881076,0.834259285
5177,14657,0.085040024,0.680421582
5178,14658,-0.026308213,0.905356763
5179,14659,-0.028921352,0.823487496
5180,1466,-0.083961906,0.648941874
5181,14660,-0.074321362,0.705218769
5182,14661,0.013235746,0.942824314
5183,14662,-0.057969531,0.706760621
5184,14663,-0.085255225,0.59671703
5185,14664,0.113802317,0.173803737
5186,14665,0.03058149,0.864596778
5187,14666,-0.048396727,0.796338896
5188,14667,-0.043212541,0.815915929
5189,14668,0.009508229,0.95768107
5190,14669,-0.017044159,0.879798959
5191,1467,-0.001388908,0.992381566
5192,14670,0.044151723,0.838899558
5193,14671,-0.031162362,0.868264647
5194,14672,-0.086631503,0.604590733
5195,14673,-0.037160675,0.849048292
5196,14674,-2.40E-05,0.999907067
5197,14675,-0.02444168,0.914716893
5198,14676,-0.023950441,0.902993539
5199,14677,-0.016360575,0.920583135
5200,14678,-0.006229985,0.973402454
5201,14679,-0.036706386,0.78011866
5202,1468,0.006616289,0.971246848
5203,14680,-0.049183782,0.784954989
5204,14681,0.013034949,0.937794649
5205,14682,0.061329816,0.77489634
5206,14683,-0.089069864,0.621115575
5207,14684,0.00045673,0.998008151
5208,14685,-0.06133654,0.767887604
5209,14686,-0.000250824,0.998839205
5210,14687,-0.029860856,0.852320086
5211,14688,0.025135607,0.910988356
5212,14689,-0.043571395,0.719250338
5213,1469,-0.040186016,0.835502301
5214,14690,-0.035590391,0.825107778
5215,14691,-0.04405597,0.790325629
5216,14692,-0.023753071,0.893152971
5217,14693,0.022085392,0.872472804
5218,14694,-0.047609891,0.830841128
5219,14695,-0.060792276,0.778703115
5220,14696,-0.024115398,0.898111954
5221,14697,-0.034835206,0.847208032
5222,14698,0.011666428,0.956774798
5223,14699,-0.029340999,0.792943422
5224,147,-0.023304475,0.85468319
5225,1470,0.013679857,0.938126485
5226,14700,0.032570942,0.860962892
5227,14701,-0.010325117,0.956721826
5228,14702,0.048264609,0.750918558
5229,14703,0.038755221,0.837930799
5230,14704,0.038718453,0.832203702
5231,14705,0.062781655,0.77238206
5232,14706,-0.032602331,0.883871472
5233,14707,-0.121783819,0.545506804
5234,14708,-0.030868057,0.858610687
5235,14709,0.00403032,0.968807295
5236,1471,-0.103820666,0.633547335
5237,14710,0.018352102,0.914397697
5238,14711,-0.016033714,0.935152868
5239,14712,-0.063283787,0.746272502
5240,14713,-0.018915823,0.915061112
5241,14714,0.101838005,0.472957679
5242,14715,-0.093607613,0.539773711
5243,14716,0.101962182,0.662815836
5244,14717,-0.074166671,0.706315718
5245,14718,0.114425752,0.19378972
5246,14719,0.002611515,0.980229296
5247,1472,-0.012806891,0.951505658
5248,14720,0.101506027,0.220146281
5249,14721,0.094442635,0.579546054
5250,14722,-0.045574473,0.796423342
5251,14723,-0.033113399,0.870457793
5252,14724,0.011455622,0.943992781
5253,14725,-0.059630622,0.815112359
5254,14726,-0.073616775,0.714979284
5255,14727,0.077066975,0.601444975
5256,14728,-0.026430863,0.871094737
5257,14729,-0.029448913,0.721217941
5258,1473,-0.067605785,0.706233806
5259,14730,-0.045611349,0.83706092
5260,14731,-0.018315839,0.922330209
5261,14732,0.038321572,0.598561099
5262,14733,-0.013449577,0.943829124
5263,14734,-0.150095639,0.405775249
5264,14735,0.005633474,0.96642574
5265,14736,0.037393346,0.82655763
5266,14737,-0.024935324,0.849496444
5267,14738,-0.039753299,0.8348153
5268,14739,-0.064930996,0.575081626
5269,1474,0.114227869,0.18841678
5270,14740,-0.147026632,0.427117182
5271,14741,-0.051752581,0.781071091
5272,14742,-0.089931544,0.635410046
5273,14743,0.121955502,0.160231902
5274,14744,-0.027198637,0.894609186
5275,14745,0.06983083,0.740976094
5276,14746,0.112181148,0.2003984
5277,14747,0.040999081,0.824547555
5278,14748,-0.023029778,0.923270419
5279,14749,-0.00544805,0.956523134
5280,1475,0.038332575,0.835919452
5281,14750,0.056261465,0.786162961
5282,14751,-0.001229168,0.994887545
5283,14752,-0.006191325,0.968594735
5284,14753,-0.013985676,0.932240791
5285,14754,-0.13880531,0.48121757
5286,14755,-0.000266539,0.9973962
5287,14756,0.077095747,0.705383565
5288,14757,-0.033807685,0.863447907
5289,14758,0.101382638,0.231086684
5290,14759,-0.014407803,0.917009002
5291,1476,-0.041190028,0.85425565
5292,14760,0.057220345,0.800324924
5293,14761,-0.027248415,0.859267762
5294,14762,-0.020196523,0.883139064
5295,14763,-0.0238756,0.921324392
5296,14764,-0.022170282,0.872413743
5297,14765,-0.035910037,0.835466395
5298,14766,-0.055910754,0.746850012
5299,14767,-0.021109054,0.912476405
5300,14768,-0.015442008,0.928486018
5301,14769,-0.038371971,0.702026189
5302,1477,-0.03567256,0.841115317
5303,14770,-0.049349259,0.800610549
5304,14771,-0.039431113,0.844604836
5305,14772,-0.095351486,0.602832382
5306,14773,0.070637434,0.632677314
5307,14774,0.122166665,0.153043308
5308,14775,-0.046190713,0.842432946
5309,14776,-0.024670675,0.898101555
5310,14777,-0.052311399,0.81532002
5311,14778,-0.010597771,0.962911531
5312,14779,-0.020779144,0.851239222
5313,1478,0.002876079,0.986288243
5314,14780,-0.062118954,0.770086268
5315,14781,0.048518072,0.817364995
5316,14782,-0.003771866,0.983484513
5317,14783,-0.008555307,0.964178797
5318,14784,0.09717685,0.261236709
5319,14785,-0.007337543,0.962644912
5320,14786,-0.003873232,0.981473533
5321,14787,0.053122626,0.7779664
5322,14788,0.043958585,0.802691713
5323,14789,-0.01258706,0.882498298
5324,1479,-0.02351147,0.907655871
5325,14790,0.020206972,0.908648201
5326,14791,0.00197722,0.990997888
5327,14792,0.105934807,0.620476768
5328,14793,-0.034502015,0.845984437
5329,14794,0.035520164,0.838117717
5330,14795,0.017933295,0.938153059
5331,14796,-0.012557587,0.950444951
5332,14797,-0.086054933,0.523750209
5333,14798,-0.028774494,0.869640618
5334,14799,-0.039519375,0.710303258
5335,148,-0.043506236,0.723415143
5336,1480,-0.003024466,0.988314851
5337,14800,0.010196884,0.963607111
5338,14801,0.03674239,0.852125855
5339,14802,-0.054946477,0.761550565
5340,14803,-0.015538807,0.918796915
5341,14804,0.068826568,0.668620956
5342,14805,-0.017778894,0.930804804
5343,14806,0.103561562,0.494607606
5344,14807,0.016870213,0.919587284
5345,14808,-0.000628321,0.997711597
5346,14809,-0.024037914,0.846118228
5347,1481,0.080793907,0.625686599
5348,14810,-0.109657765,0.537450951
5349,14811,-0.049962765,0.792021652
5350,14812,-0.05722878,0.793954222
5351,14813,-0.04179446,0.827924466
5352,14814,0.085606108,0.575283098
5353,14815,0.050343251,0.512520195
5354,14816,-0.014313195,0.934191027
5355,14817,-0.011202731,0.942287772
5356,14818,-0.072382809,0.695915262
5357,14819,-0.031267528,0.795320087
5358,1482,0.034700084,0.859061853
5359,14820,0.004823043,0.984352518
5360,14821,-0.061387539,0.737305765
5361,14822,0.008927621,0.965749364
5362,14823,-0.048855517,0.790972603
5363,14824,-0.050965109,0.769304459
5364,14825,0.083641977,0.694038436
5365,14826,0.002433938,0.991465341
5366,14827,-0.026610128,0.883688449
5367,14828,0.044413189,0.810211137
5368,14829,-0.017610897,0.884548756
5369,1483,0.014729918,0.914764013
5370,14830,-0.050600461,0.795429695
5371,14831,-0.082768086,0.608966105
5372,14832,-0.012417501,0.931697211
5373,14833,-0.165784145,0.282496647
5374,14834,-0.039668542,0.845570274
5375,14835,-0.060241875,0.746062037
5376,14836,0.111892514,0.20299203
5377,14837,-0.060214224,0.692354571
5378,14838,-0.058359737,0.767024699
5379,14839,-0.013348872,0.865539109
5380,1484,-0.005983151,0.969922859
5381,14840,0.00867246,0.966083404
5382,14841,0.080105995,0.678239583
5383,14842,-0.019908363,0.922207446
5384,14843,0.031568443,0.875396433
